back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
8.0,19.0,81.0,66.0,48.0,124.0,93.0,124.0,2.0,1.3333,0.5164,8.0,3.0,1.5833,0.793,19.0,17.0,5.0625,4.9594,81.0,14.0,6.6,4.4272,66.0,12.0,4.3636,3.8019,48.0,21.0,8.8571,5.3329,124.0,14.0,6.6429,4.0688,93.0,17.0,7.2941,5.2053,124.0
22.0,12.0,67.0,56.0,46.0,129.0,103.0,122.0,8.0,3.1429,3.3381,22.0,2.0,1.5,0.5345,12.0,13.0,4.1875,3.1879,67.0,12.0,5.0909,3.3898,56.0,12.0,4.6,2.9889,46.0,16.0,7.1667,4.4754,129.0,11.0,6.8667,2.4456,103.0,14.0,5.8095,4.4116,122.0
6.0,14.0,53.0,40.0,30.0,104.0,58.0,106.0,2.0,1.2,0.4472,6.0,5.0,2.3333,1.633,14.0,13.0,3.5333,3.0675,53.0,16.0,3.6364,4.2725,40.0,6.0,3.0,1.6997,30.0,19.0,5.7778,4.8816,104.0,7.0,4.4615,1.8081,58.0,22.0,6.625,5.3401,106.0
10.0,14.0,56.0,94.0,34.0,127.0,98.0,121.0,3.0,1.6667,0.8165,10.0,6.0,1.75,1.7525,14.0,13.0,4.0,3.4194,56.0,16.0,6.7143,4.5307,94.0,12.0,3.7778,3.383,34.0,16.0,7.9375,4.5966,127.0,12.0,6.5333,3.1593,98.0,15.0,8.0667,3.9905,121.0
6.0,9.0,59.0,54.0,34.0,108.0,79.0,103.0,3.0,1.5,1.0,6.0,2.0,1.125,0.3536,9.0,13.0,4.2143,3.3323,59.0,10.0,4.5,3.4245,54.0,8.0,3.4,2.1187,34.0,14.0,7.2,3.0048,108.0,9.0,5.2667,2.0862,79.0,14.0,6.0588,3.4726,103.0
40.0,4.0,14.0,20.0,34.0,0.0,65.0,0.0,15.0,6.6667,4.5898,40.0,2.0,1.3333,0.5774,4.0,5.0,1.75,1.3887,14.0,6.0,4.0,1.5811,20.0,10.0,3.7778,2.9907,34.0,4.5,2.2143,1.3311,14.5,12.0,8.125,3.182,65.0,5.0,3.4286,0.9759,24.0
0.0,81.7701,18.1379,0.0,41.6322,113.5057,122.1149,0.0,9.5,4.3333,3.161,23.0,14.2299,5.164,4.1087,81.7701,11.0741,3.8231,3.0662,58.4444,8.5,4.2,2.778,21.0,11.2209,4.7572,3.2249,42.1163,16.1724,6.4397,4.5136,113.5057,17.5402,7.3152,4.8858,122.1149,5.0,3.4286,0.9759,24.0
78.0,0.0,7.0,30.0,22.0,0.0,100.0,0.0,23.0,11.1429,7.8194,78.0,10.5,5.0,3.9279,27.5,2.0,1.4,0.5477,7.0,8.0,5.0,2.0976,30.0,7.0,3.1429,2.2678,22.0,13.5,6.6597,3.8792,56.0,23.0,12.5,8.7505,100.0,12.0,5.7143,2.9277,40.0
69.0,7.0,35.0,110.0,80.0,0.0,201.0,0.0,23.0,7.6667,7.1063,69.0,2.0,1.4,0.5477,7.0,8.0,2.9167,2.1933,35.0,40.0,11.0,10.8423,110.0,21.0,6.6667,5.5814,80.0,16.0,7.6912,4.7681,126.5,25.0,16.75,7.5574,201.0,14.0,7.5714,4.0708,106.0
130.0,8.0,36.0,56.0,80.0,0.0,134.0,0.0,30.0,11.8182,9.1741,130.0,3.0,1.6,0.8944,8.0,8.0,3.6,2.4585,36.0,20.0,8.0,7.303,56.0,9.0,5.3333,3.132,80.0,17.0,7.786,4.9002,135.5,20.0,11.1667,5.9212,134.0,16.0,7.8667,3.72,118.0
61.0,5.0,34.0,66.0,32.0,0.0,177.0,0.0,28.0,10.1667,9.2177,61.0,1.0,1.0,0.0,5.0,7.0,2.4286,1.8694,34.0,19.0,6.6,5.0155,66.0,10.0,4.0,3.1168,32.0,18.5,5.5952,4.5341,91.0,25.0,12.6429,8.0633,177.0,12.0,3.5,3.8173,28.0
3.0,0.0,1.0,124.0,35.0,0.0,255.0,0.0,2.0,1.5,0.7071,3.0,9.5,3.8077,5.3469,37.5,1.0,1.0,5.5862,1.0,28.0,12.4,7.7057,124.0,11.0,5.0,3.266,35.0,11.0,4.7308,2.9438,57.0,24.0,15.9375,6.5774,255.0,1.0,1.0,0.0,4.0
172.0,0.0,3.0,120.0,83.0,0.0,239.0,0.0,37.0,13.2308,11.3883,172.0,7.0,3.4,2.8495,40.3333,3.0,3.0,3.0751,3.0,24.0,10.0,7.2864,120.0,13.0,5.1875,3.8335,83.0,11.0,5.7741,3.8601,61.6667,24.0,15.9333,6.7132,239.0,7.5,4.3572,2.0148,28.0
112.0,0.0,12.0,106.0,77.0,0.0,188.0,0.0,23.0,8.6154,6.577,112.0,7.6667,3.3788,2.9322,38.0,4.0,2.0,1.2649,12.0,26.0,13.25,9.2543,106.0,12.0,4.5294,3.7603,77.0,13.3333,5.878,3.8236,86.3333,24.0,13.4286,8.5369,188.0,12.0,4.8215,6.0206,54.5
59.0,0.0,4.0,36.0,65.0,0.0,81.0,0.0,18.0,8.4286,6.1334,59.0,8.3333,3.386,3.1445,42.3333,2.0,2.0,0.0,4.0,12.0,6.0,4.0,36.0,31.0,5.0,7.874,65.0,12.3333,4.3456,3.2124,73.6667,17.0,9.0,5.9582,81.0,4.5,2.303,1.4308,20.0
72.0,0.0,2.0,84.0,139.0,0.0,160.0,0.0,21.0,6.5455,5.5021,72.0,8.3333,3.2565,2.4441,49.6667,2.0,2.0,2.5272,2.0,26.0,12.0,9.0921,84.0,24.0,8.1765,7.1958,139.0,13.0,5.0768,3.767,85.0,29.0,11.4286,7.623,160.0,4.0,2.1364,2.2401,18.5
94.0,0.0,42.0,82.0,64.0,0.0,137.0,0.0,26.0,10.4444,8.9038,94.0,9.6667,3.7998,3.0736,58.6667,10.0,3.8182,3.6556,42.0,30.0,11.7143,10.0285,82.0,17.0,5.3333,4.4586,64.0,12.6667,5.863,3.5374,103.0,22.0,13.7,6.4987,137.0,5.5,2.375,1.5402,22.5
124.0,0.0,27.0,116.0,196.0,0.0,234.0,0.0,25.0,9.5385,8.1406,124.0,7.0,3.3115,2.0701,49.3333,8.0,4.5,2.5884,27.0,24.0,10.5455,6.9909,116.0,24.0,11.5294,8.2319,196.0,16.0,6.0722,4.4593,83.0,25.0,16.7143,5.7033,234.0,6.0,2.7917,1.6408,26.0
138.0,0.0,0.0,134.0,126.0,0.0,252.0,0.0,21.0,11.5,5.0901,138.0,9.3333,4.4511,2.545,62.0,10.6667,3.7217,2.9887,47.6667,26.0,12.1818,8.8861,134.0,19.0,7.0,4.7279,126.0,15.0,6.6786,4.0648,106.3333,30.0,16.8,7.5706,252.0,12.0,5.4028,3.7865,59.5
91.0,0.0,0.0,134.0,85.0,0.0,177.0,0.0,20.0,8.2727,6.1496,91.0,9.6,4.0381,2.9472,45.0,7.6,3.5017,2.4804,37.4,30.0,14.8889,11.1405,134.0,18.0,5.6667,4.1173,85.0,13.5,6.0119,4.0795,81.75,21.0,14.75,5.4125,177.0,11.5,6.5572,3.2664,65.0
61.0,0.0,0.0,38.0,91.0,0.0,134.0,0.0,10.0,6.7778,2.8186,61.0,9.1429,3.5303,2.7345,44.2857,10.2857,4.3693,3.2174,54.5714,11.0,4.2222,3.8333,38.0,13.0,5.6875,4.3927,91.0,14.7143,6.6121,4.3412,90.7143,23.0,10.3077,6.129,134.0,13.8333,6.1526,4.383,69.6667
88.0,0.0,0.0,54.0,58.0,0.0,95.0,0.0,28.0,14.6667,7.9917,88.0,8.625,3.1521,2.684,34.5,11.75,4.2362,3.4294,64.125,18.0,9.0,6.5422,54.0,17.0,6.4444,5.9605,58.0,13.25,5.6946,3.516,90.5,24.0,15.8333,6.5243,95.0,10.8571,4.6847,3.3237,64.7143
4.0,2.0,0.0,62.0,50.0,0.0,92.0,0.0,2.0,1.3333,0.5774,4.0,1.0,1.0,0.0,2.0,10.7273,3.8493,2.8638,58.0909,20.0,10.3333,8.0416,62.0,14.0,5.5556,3.8442,50.0,13.5455,5.8992,3.6633,96.8182,16.0,10.2222,4.8933,92.0,14.5,5.5161,4.1434,73.3
117.0,2.0,1.0,66.0,70.0,0.0,158.0,0.0,34.0,10.6364,10.0027,117.0,1.0,1.0,0.0,2.0,1.0,1.0,3.3533,1.0,16.0,9.4286,5.127,66.0,12.0,4.6667,3.7161,70.0,12.3077,5.4299,3.3028,79.9231,22.0,11.2857,5.7033,158.0,11.7692,5.788,3.7687,68.6923
314.0,0.0,17.0,98.0,109.0,0.0,215.0,0.0,75.0,22.4286,20.8538,314.0,7.4706,2.825,2.0831,34.0588,6.0,3.4,1.6733,17.0,26.0,10.8889,8.1309,98.0,25.0,7.2667,6.1814,109.0,12.9375,5.4299,3.5084,84.3125,24.0,15.3571,6.4998,215.0,12.5625,6.2426,3.3488,73.9375
76.0,0.0,8.0,18.0,72.0,0.0,57.0,0.0,29.0,15.2,11.7132,76.0,9.0,3.5544,2.6907,36.2353,7.0,4.0,4.2426,8.0,8.0,6.0,2.0,18.0,19.0,12.0,7.5895,72.0,14.125,6.2001,3.9418,92.5625,17.0,8.1429,6.9144,57.0,13.3125,6.2181,3.5594,80.875
152.0,2.0,7.0,116.0,101.0,0.0,189.0,0.0,34.0,13.8182,13.7609,152.0,2.0,2.0,2.5342,2.0,5.0,3.5,2.1213,7.0,30.0,12.8889,8.3882,116.0,22.0,7.2143,5.8333,101.0,12.6471,5.5578,3.5525,84.3529,24.0,12.6,7.2781,189.0,12.3889,5.9894,3.4972,75.5
42.0,1.0,18.0,34.0,35.0,0.0,91.0,0.0,13.0,6.0,3.7859,42.0,1.0,1.0,2.1937,1.0,3.0,1.6364,0.9244,18.0,12.0,5.6667,3.4448,34.0,8.0,3.5,2.4152,35.0,12.2941,5.5495,3.476,82.1765,21.0,8.2727,6.1821,91.0,13.3529,6.0637,3.7153,79.7647
54.0,0.0,4.0,90.0,73.0,0.0,173.0,0.0,40.0,7.7143,14.2562,54.0,8.1053,3.0989,2.3565,33.8421,3.0,2.0,1.4142,4.0,22.0,12.8571,6.7188,90.0,19.0,5.2143,4.5772,73.0,13.4706,5.5702,3.6562,82.8824,23.0,14.4167,5.4013,173.0,14.4706,6.3227,3.994,86.2941
107.0,0.0,0.0,142.0,112.0,0.0,238.0,0.0,18.0,8.2308,5.89,107.0,8.8889,3.2238,2.4254,37.9444,10.5263,3.7206,2.8505,54.1053,28.0,10.9231,8.9299,142.0,16.0,6.2222,4.1523,112.0,13.3333,5.5219,3.7354,82.5238,23.0,15.8667,5.9626,238.0,14.2632,6.4022,4.0617,84.6842
106.0,0.0,0.0,66.0,122.0,0.0,138.0,0.0,20.0,9.6364,6.0543,106.0,7.6316,3.2264,2.25,35.1053,11.1053,3.9537,3.1218,51.7895,16.0,9.4286,5.3807,66.0,20.0,8.1333,5.5015,122.0,12.4762,5.3198,3.3825,77.0952,27.0,11.5,7.5859,138.0,13.8421,6.0419,3.8619,81.4211
160.0,0.0,0.0,102.0,112.0,0.0,174.0,0.0,25.0,10.0,6.7823,160.0,9.2632,3.371,2.6802,37.7368,11.3158,3.8443,3.1727,47.5789,22.0,9.2727,7.2814,102.0,20.0,6.5882,5.3742,112.0,12.5238,5.7191,3.413,82.7143,28.0,10.2353,7.5625,174.0,12.6842,5.8819,3.6881,76.3158
133.0,0.0,0.0,64.0,111.0,0.0,94.0,0.0,26.0,13.3,8.407,133.0,8.3333,3.1049,2.415,32.9524,10.6667,3.9974,2.9858,51.0476,24.0,9.1429,7.3808,64.0,25.0,9.25,7.8523,111.0,12.6957,5.4324,3.4476,77.6522,20.0,8.5455,5.6279,94.0,12.9,5.5091,3.5439,71.7
116.0,0.0,0.0,68.0,71.0,0.0,140.0,0.0,25.0,11.6,7.975,116.0,9.4091,3.6167,2.7491,36.0909,10.3636,4.058,2.9377,51.3182,30.0,7.5556,8.8192,68.0,15.0,6.4545,3.8824,71.0,12.3043,4.9762,3.2385,72.7826,23.0,12.7273,8.0011,140.0,11.65,5.0458,3.3729,67.65
85.0,0.0,0.0,76.0,67.0,0.0,151.0,0.0,27.0,9.4444,7.5682,85.0,8.75,3.3458,2.447,37.8,11.3333,3.9482,3.1518,51.4762,16.0,9.5,3.1623,76.0,13.0,5.5833,3.2879,67.0,10.8696,4.8337,3.1747,70.087,23.0,12.5833,6.5012,151.0,12.05,5.1817,3.6376,68.15
83.0,0.0,0.0,144.0,83.0,0.0,158.0,0.0,13.0,7.5455,3.0778,83.0,10.0526,3.4288,2.8852,39.0,11.15,4.2423,3.1689,58.3,36.0,14.4,13.0231,144.0,17.0,5.5333,5.1805,83.0,11.4762,5.145,3.1902,72.3333,26.0,14.3636,7.4333,158.0,11.5789,5.0578,3.0922,65.1053
107.0,0.0,0.0,72.0,80.0,0.0,118.0,0.0,31.0,10.7,9.0927,107.0,8.9,3.237,2.4223,38.65,10.9048,4.2893,3.0248,58.3333,24.0,8.0,7.9373,72.0,20.0,5.7143,5.0904,80.0,12.9545,5.2919,3.6664,76.1364,24.0,10.7273,7.3224,118.0,12.15,5.5618,3.8764,68.35
82.0,0.0,10.0,42.0,47.0,0.0,79.0,0.0,39.0,16.4,13.9571,82.0,7.9167,3.2198,2.399,32.7917,5.0,3.3333,2.0817,10.0,12.0,8.4,2.9665,42.0,12.0,4.7,4.111,47.0,12.3462,5.2426,3.511,75.9615,19.0,13.1667,5.9133,79.0,12.2917,5.5753,3.7838,66.2083
106.0,6.0,25.0,96.0,63.0,0.0,155.0,0.0,19.0,8.8333,5.7022,106.0,5.0,3.0,2.8284,6.0,7.0,3.5714,1.9881,25.0,26.0,9.6,7.8768,96.0,8.0,4.5,2.4416,63.0,10.8214,4.9087,3.2382,67.9643,21.0,12.9167,6.8152,155.0,12.72,5.5766,3.6966,73.36
79.0,6.0,37.0,40.0,91.0,0.0,86.0,0.0,28.0,9.875,7.5487,79.0,2.0,1.2,0.4472,6.0,7.0,4.1111,2.2608,37.0,16.0,6.6667,5.0067,40.0,28.0,7.5833,8.328,91.0,12.2857,5.1727,3.3934,76.5714,19.0,8.6,6.5862,86.0,12.04,5.6064,3.5908,79.68
137.0,17.0,49.0,101.0,114.0,0.0,163.0,0.0,27.0,9.7857,7.9535,137.0,10.0,2.8333,3.6009,17.0,5.0,2.8824,1.4951,49.0,20.0,9.1818,6.4159,101.0,14.0,6.7059,4.2096,114.0,13.8276,5.5537,3.6837,83.6552,24.0,10.1875,7.7478,163.0,12.9615,5.7932,3.8274,79.9615
95.0,7.0,31.0,68.0,83.0,0.0,140.0,0.0,26.0,11.875,9.3264,95.0,4.0,1.75,1.5,7.0,7.0,3.1,2.0248,31.0,16.0,11.3333,2.7325,68.0,16.0,5.9286,5.4273,83.0,11.7931,4.9763,3.2423,74.8966,23.0,14.0,7.0553,140.0,12.3704,5.3116,3.6658,73.2963
130.0,24.0,57.0,92.0,111.0,0.0,209.0,0.0,19.0,10.8333,5.7022,130.0,8.0,3.0,2.6186,24.0,8.0,3.3529,1.902,57.0,18.0,9.2,5.9777,92.0,14.0,6.1667,4.148,111.0,12.5862,5.0233,3.5067,68.3103,24.0,13.9333,5.6375,209.0,13.5185,5.7421,3.7966,72.8889
92.0,22.0,55.0,154.0,153.0,0.0,152.0,0.0,14.0,9.2,4.5898,92.0,9.0,2.4444,2.651,22.0,8.0,3.2353,2.1946,55.0,30.0,15.4,9.1554,154.0,26.0,8.5,7.9206,153.0,13.5625,5.6096,3.5869,82.5,20.0,11.6923,5.9496,152.0,13.6667,6.1772,3.9131,85.3
124.0,3.0,41.0,106.0,77.0,0.0,163.0,0.0,21.0,9.5385,6.3195,124.0,1.0,1.0,0.0,3.0,12.0,3.7273,3.2586,41.0,28.0,13.25,7.6298,106.0,15.0,7.0,3.7947,77.0,13.0606,5.5755,3.5196,87.2727,26.0,11.6429,7.2918,163.0,14.1613,5.9953,4.1527,86.0968
83.0,11.0,20.0,66.0,42.0,0.0,86.0,0.0,31.0,11.8571,9.4239,83.0,4.0,2.75,0.9574,11.0,7.0,3.3333,1.9664,20.0,32.0,16.5,10.6301,66.0,15.0,3.5,4.1887,42.0,13.0556,5.9986,3.5486,86.0556,20.0,10.75,7.0051,86.0,13.303,6.153,3.7575,81.5152
62.0,9.0,0.0,58.0,94.0,0.0,100.0,0.0,19.0,6.2,4.8488,62.0,5.0,3.0,1.7321,9.0,12.0571,4.1768,3.3407,59.5714,20.0,8.2857,7.6095,58.0,23.0,7.8333,7.2467,94.0,13.6667,6.1509,3.7217,93.6389,23.0,10.0,5.4772,100.0,13.8125,6.3427,3.9628,87.8438
114.0,10.0,0.0,98.0,57.0,0.0,179.0,0.0,26.0,11.4,6.5524,114.0,7.0,5.0,2.8284,10.0,11.8333,4.1998,3.3003,56.5833,36.0,9.8,9.9085,98.0,12.0,4.3846,3.453,57.0,13.2105,5.6614,3.7602,83.7632,25.0,14.9167,6.7751,179.0,14.5455,6.5297,4.1089,90.5455
95.0,11.0,0.0,80.0,62.0,0.0,185.0,0.0,23.0,8.6364,6.5157,95.0,7.0,2.75,2.8723,11.0,11.3611,4.381,3.3538,57.1667,20.0,8.8889,5.7542,80.0,16.0,5.1667,4.2391,62.0,12.4474,5.491,3.4304,81.9474,25.0,14.2308,8.1359,185.0,15.3824,6.4872,4.4504,89.5294
60.0,11.0,44.0,46.0,114.0,0.0,169.0,0.0,13.0,7.5,4.6904,60.0,7.0,2.2,2.6833,11.0,8.0,4.4,2.5906,44.0,14.0,6.5714,4.1173,46.0,20.0,7.6,6.2083,114.0,11.9737,5.2827,3.3684,75.5789,22.0,14.0833,5.7912,169.0,13.9091,6.1806,4.014,85.5758
99.0,13.0,23.0,93.0,87.0,0.0,162.0,0.0,18.0,8.25,6.2831,99.0,8.0,3.25,3.2016,13.0,5.0,2.875,1.6421,23.0,18.0,10.3333,5.831,93.0,20.0,6.2143,5.7936,87.0,12.5385,5.4548,3.6573,77.0769,23.0,13.5,6.3461,162.0,14.2647,6.1688,4.2284,85.8235
126.0,14.0,37.0,104.0,82.0,0.0,155.0,0.0,23.0,11.4545,7.0195,126.0,8.0,2.8,3.0332,14.0,10.0,2.8462,2.7942,37.0,36.0,11.5556,12.7976,104.0,19.0,5.4667,4.6425,82.0,13.25,5.7333,3.7523,83.575,25.0,11.9231,7.1933,155.0,13.4857,6.0944,3.7785,85.8571
110.0,13.0,34.0,70.0,112.0,0.0,139.0,0.0,24.0,9.1667,6.6172,110.0,5.0,2.6,1.8166,13.0,8.0,3.4,2.0111,34.0,19.0,8.75,5.8248,70.0,18.0,7.4667,5.139,112.0,11.3415,5.3456,3.1358,75.7561,20.0,10.6923,5.9356,139.0,12.5,5.7892,3.4524,79.75
136.0,7.0,36.0,60.0,98.0,0.0,147.0,0.0,29.0,11.3333,7.3402,136.0,2.0,1.4,0.5477,7.0,7.0,4.5,1.9272,36.0,22.0,7.5,6.9898,60.0,21.0,7.5385,6.4241,98.0,12.1463,5.4196,3.4482,80.1951,24.0,11.3077,7.2959,147.0,13.8056,5.9989,3.9093,87.3333
116.0,13.0,56.0,80.0,85.0,0.0,154.0,0.0,25.0,11.6,7.2142,116.0,7.0,1.8571,2.2678,13.0,8.0,3.7333,2.0862,56.0,28.0,10.0,9.5019,80.0,11.0,6.5385,3.1785,85.0,13.625,5.5943,3.7947,84.075,23.0,12.8333,6.9391,154.0,12.3158,5.3886,3.5794,77.5
91.0,6.0,33.0,54.0,62.0,0.0,104.0,0.0,23.0,7.5833,6.1416,91.0,4.0,2.0,1.7321,6.0,5.0,2.5385,1.1983,33.0,14.0,9.0,5.02,54.0,9.0,4.1333,2.5598,62.0,13.2,5.6143,3.6421,83.15,19.0,7.4286,6.8243,104.0,13.8056,5.7645,3.8226,84.1389
163.0,7.0,37.0,74.0,75.0,0.0,201.0,0.0,31.0,10.8667,8.2883,163.0,4.0,1.75,1.5,7.0,10.0,2.4667,2.4456,37.0,16.0,9.25,3.9911,74.0,13.0,5.0,3.4847,75.0,12.25,5.2536,3.4128,78.225,25.0,13.4,8.0959,201.0,13.2368,5.6074,3.9217,79.5526
155.0,16.0,24.0,106.0,106.0,0.0,192.0,0.0,26.0,12.9167,7.1282,155.0,6.0,2.2857,1.976,16.0,4.0,2.6667,0.7071,24.0,29.0,11.7778,9.1211,106.0,15.0,6.2353,4.3521,106.0,12.6098,5.4548,3.446,77.8293,27.0,14.7692,7.9073,192.0,14.0789,6.0692,4.1054,82.7368
55.0,4.0,20.0,68.0,46.0,0.0,120.0,0.0,13.0,6.875,3.9799,55.0,3.0,2.0,1.4142,4.0,9.0,4.0,2.9155,20.0,22.0,9.7143,7.6966,68.0,15.0,5.75,4.5904,46.0,13.0476,5.6108,3.5964,84.7381,22.0,12.0,7.5719,120.0,13.6486,5.8913,4.0093,81.7568
131.0,13.0,41.0,70.0,105.0,0.0,186.0,0.0,26.0,11.9091,9.0272,131.0,7.0,2.6,2.6077,13.0,9.0,4.1,2.9609,41.0,16.0,7.7778,5.8689,70.0,20.0,6.5625,4.9661,105.0,11.0238,4.8119,3.0495,68.7381,24.0,14.3077,7.9727,186.0,13.1389,5.6456,3.7624,77.4722
76.0,19.0,49.0,46.0,69.0,0.0,132.0,0.0,17.0,10.8571,4.0999,76.0,6.0,1.9,1.5951,19.0,7.0,3.7692,2.3149,49.0,16.0,7.6667,4.9666,46.0,10.0,5.3077,3.2245,69.0,12.4286,5.4591,3.5763,84.0476,21.0,13.2,6.3736,132.0,13.1351,5.8995,3.7249,83.9189
94.0,7.0,44.0,60.0,85.0,0.0,183.0,0.0,19.0,9.4,6.0037,94.0,3.0,1.4,0.8944,7.0,7.0,2.9333,1.7512,44.0,12.0,10.0,2.5298,60.0,11.0,5.6667,3.7544,85.0,12.7073,5.5472,3.5941,84.5854,25.0,14.0769,8.4208,183.0,14.2973,6.0751,3.9221,88.7027
99.0,12.0,42.0,122.0,83.0,0.0,176.0,0.0,14.0,8.25,3.2509,99.0,8.0,2.4,3.1305,12.0,7.0,3.5,2.1532,42.0,32.0,12.2,10.3902,122.0,22.0,5.5333,6.034,83.0,12.3902,5.6202,3.489,82.122,25.0,12.5714,9.0274,176.0,14.8108,6.2841,4.1844,89.6757
37.0,8.0,30.0,30.0,63.0,0.0,67.0,0.0,20.0,9.25,7.719,37.0,3.0,2.0,0.8165,8.0,12.0,4.2857,3.7289,30.0,16.0,10.0,5.2915,30.0,23.0,7.875,8.6592,63.0,12.075,5.4063,3.3774,79.625,21.0,11.1667,7.679,67.0,12.4595,5.9658,3.6963,84.3784
118.0,11.0,48.0,88.0,75.0,0.0,147.0,0.0,21.0,9.0769,6.3043,118.0,7.0,2.2,2.6833,11.0,11.0,3.6923,3.0382,48.0,16.0,8.8,4.1312,88.0,12.0,5.7692,3.6091,75.0,13.15,5.6517,3.7073,80.875,23.0,12.25,5.786,147.0,13.5676,5.9339,3.9249,78.8919
169.0,12.0,43.0,118.0,129.0,0.0,200.0,0.0,33.0,14.0833,11.9275,169.0,4.0,1.5,1.069,12.0,7.0,3.0714,1.7305,43.0,32.0,13.1111,9.6364,118.0,17.0,7.1667,5.5439,129.0,11.0263,4.8617,3.0252,70.7895,24.0,14.2857,6.8324,200.0,12.8056,5.5548,3.829,78.0556
84.0,9.0,33.0,113.0,46.0,0.0,142.0,0.0,23.0,7.6364,7.1592,84.0,7.0,3.0,3.4641,9.0,9.0,3.3,2.5408,33.0,23.0,12.5556,6.3465,113.0,11.0,3.8333,2.6572,46.0,11.9231,5.3466,3.4547,71.6923,23.0,12.9091,8.2517,142.0,14.4167,6.6556,4.1572,87.5
128.0,14.0,54.0,68.0,83.0,0.0,183.0,0.0,31.0,10.6667,8.4027,128.0,9.0,2.8,3.4928,14.0,7.0,3.1765,1.8451,54.0,20.0,8.5,6.392,68.0,11.0,5.5333,3.2042,83.0,12.475,5.7666,3.5521,85.3,23.0,14.0769,5.7802,183.0,15.5263,6.8108,4.5163,99.8947
77.0,4.0,31.0,68.0,51.0,0.0,116.0,0.0,23.0,8.5556,7.3333,77.0,1.0,1.0,0.0,4.0,8.0,2.8182,2.1826,31.0,20.0,9.7143,7.2506,68.0,12.0,4.6364,3.5291,51.0,11.575,5.13,3.2204,70.875,22.0,11.6,6.6366,116.0,12.2308,5.7657,3.7149,76.1795
143.0,14.0,44.0,86.0,74.0,0.0,188.0,0.0,24.0,11.9167,6.1268,143.0,6.0,2.0,1.9149,14.0,6.0,2.9333,1.7099,44.0,20.0,9.5556,6.1464,86.0,11.0,4.625,2.9861,74.0,11.3077,5.0822,3.1275,70.7436,28.0,12.5333,8.7085,188.0,12.8889,5.8541,3.7323,81.75
75.0,11.0,55.0,48.0,129.0,0.0,136.0,0.0,18.0,6.8182,4.936,75.0,4.0,2.2,1.3038,11.0,11.0,3.4375,2.6069,55.0,14.0,9.6,4.0988,48.0,37.0,9.9231,11.4489,129.0,12.1,5.5935,3.4443,79.525,21.0,10.4615,6.0638,136.0,13.973,6.296,4.0623,89.8108
97.0,9.0,48.0,104.0,67.0,0.0,125.0,0.0,15.0,8.0833,4.6993,97.0,4.0,1.8,1.3038,9.0,9.0,3.0,2.4221,48.0,19.0,11.5556,6.2871,104.0,11.0,4.4667,3.72,67.0,11.8947,5.3412,3.2901,79.5789,22.0,9.6154,6.9706,125.0,13.3784,6.0936,3.9127,85.3784
0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,1.3308,4.0,1.0,1.0,0.7253,1.0,2.0,2.0,1.8887,2.0,2.0,2.0,3.0319,2.0,2.0,2.0,1.1547,2.0,2.6154,2.0833,1.2095,4.0,3.5556,2.8148,2.3161,5.6667,3.0,2.0952,1.4673,4.7143
14.9762,44.5952,74.8095,21.7381,1.3571,41.1667,68.4762,5.5476,4.619,2.7332,1.3308,15.0714,8.4339,3.2846,2.0817,44.6746,11.9286,4.638,3.3696,74.8095,8.7619,4.9726,3.0319,21.7857,4.9463,2.8872,1.9952,14.1911,8.6575,4.0407,2.5176,41.2619,17.5608,6.7585,5.6144,68.6111,3.8334,2.0811,1.4397,13.9642
55.0,0.0,15.0,44.0,30.0,0.0,84.0,0.0,14.0,9.1667,3.0605,55.0,4.85,2.7091,1.6286,13.575,5.0,2.5,1.6432,15.0,18.0,8.8,6.0992,44.0,11.0,5.0,3.4059,30.0,10.619,5.4068,3.1636,40.0476,21.0,14.0,6.0663,84.0,10.45,5.553,3.1811,43.0
131.0,5.0,28.0,168.0,142.0,0.0,248.0,0.0,31.0,11.9091,9.46,131.0,1.0,1.0,0.0,5.0,6.0,2.5455,1.6348,28.0,29.0,14.0,9.2932,168.0,19.0,8.3529,5.9785,142.0,11.5814,5.1475,3.283,72.7674,29.0,16.5333,8.0344,248.0,12.7805,5.6628,3.762,79.5122
55.0,12.0,33.0,84.0,90.0,0.0,128.0,0.0,19.0,9.1667,7.4677,55.0,6.0,2.0,2.0,12.0,10.0,4.125,3.1368,33.0,28.0,12.0,8.641,84.0,19.0,8.1818,5.913,90.0,11.8182,5.0614,3.2844,75.7955,24.0,12.8,7.4803,128.0,12.3902,5.6539,3.6098,78.7073
