id,day,quarter,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
0cda9,2019-05-13,12-18,0.0,3.0,0,22.0,4.0,20.0,16.0,25.0
0cda9,2019-05-13,18-24,4.0,4.0,6,2.0,0.0,20.0,12.0,18.0
0cda9,2019-05-14,00-06,0.0,0.0,12,6.0,0.0,4.0,4.0,6.0
0cda9,2019-05-14,06-12,6.0,27.0,13,20.0,17.0,52.0,26.0,36.0
0cda9,2019-05-14,12-18,2.0,16.0,5,20.0,21.0,48.0,22.0,33.0
0cda9,2019-05-14,18-24,2.0,5.0,7,12.0,0.0,18.0,21.0,17.0
0cda9,2019-05-15,00-06,0.0,1.0,8,10.0,0.0,11.0,7.0,7.0
0cda9,2019-05-15,06-12,2.0,20.0,10,30.0,18.0,38.0,25.0,29.0
0cda9,2019-05-15,12-18,0.0,6.0,0,12.0,4.0,28.0,13.0,25.0
0cda9,2019-05-15,18-24,4.0,4.0,6,8.0,2.0,28.0,13.0,19.0
0cda9,2019-05-16,00-06,0.0,1.0,9,4.0,0.0,10.0,5.0,8.0
0cda9,2019-05-16,06-12,2.0,20.0,10,26.0,16.0,39.0,20.0,31.0
0cda9,2019-05-16,12-18,4.0,4.0,0,22.0,6.0,36.0,34.0,26.0
0cda9,2019-05-16,18-24,2.0,3.0,7,2.0,0.0,14.0,9.0,13.0
0cda9,2019-05-17,00-06,0.0,0.0,3,6.0,0.0,5.0,5.0,8.0
0cda9,2019-05-17,06-12,6.0,25.0,17,32.0,18.0,40.0,37.0,27.0
0cda9,2019-05-17,12-18,2.0,4.0,4,32.0,16.0,35.0,27.0,29.0
0cda9,2019-05-17,18-24,2.0,2.0,5,10.0,2.0,18.0,15.0,19.0
0cda9,2019-05-18,00-06,0.0,0.0,9,8.0,0.0,7.0,4.0,4.0
0cda9,2019-05-18,06-12,2.0,18.0,9,18.0,3.0,44.0,26.0,48.0
0cda9,2019-05-18,12-18,0.0,5.0,0,22.0,7.0,33.0,23.0,36.0
0cda9,2019-05-18,18-24,2.0,4.0,4,6.0,0.0,20.0,12.0,18.0
0cda9,2019-05-19,00-06,0.0,0.0,15,12.0,0.0,11.0,8.0,9.0
0cda9,2019-05-19,06-12,6.0,30.0,13,20.0,5.0,35.0,18.0,32.0
0cda9,2019-05-19,12-18,4.0,6.0,2,18.0,6.0,21.0,15.0,23.0
0cda9,2019-05-19,18-24,2.0,8.0,6,8.0,2.0,22.0,10.0,13.0
0cda9,2019-05-20,00-06,0.0,5.0,5,14.0,0.0,10.0,8.0,8.0
0cda9,2019-05-20,06-12,10.0,22.0,11,20.0,10.0,36.0,23.0,38.0
0cda9,2019-05-20,12-18,0.0,1.0,0,10.0,8.0,20.0,13.0,17.0
0cda9,2019-05-20,18-24,2.0,7.0,7,18.0,0.0,21.0,17.0,22.0
0cda9,2019-05-21,00-06,0.0,0.0,10,16.0,0.0,9.0,7.0,7.0
0cda9,2019-05-21,06-12,6.0,15.0,5,30.0,20.0,45.0,42.0,24.0
0cda9,2019-05-21,12-18,4.0,6.0,0,36.0,5.0,27.0,22.0,23.0
0cda9,2019-05-21,18-24,4.0,8.0,6,6.0,0.0,20.0,17.0,24.0
0cda9,2019-05-22,00-06,0.0,3.0,13,12.0,0.0,10.0,8.0,8.0
0cda9,2019-05-22,06-12,6.0,21.0,5,28.0,10.0,36.0,27.0,27.0
0cda9,2019-05-22,12-18,8.0,5.0,0,20.0,11.0,34.0,22.0,52.0
0cda9,2019-05-22,18-24,2.0,7.0,4,8.0,0.0,20.0,13.0,24.0
0cda9,2019-05-23,00-06,0.0,5.0,13,12.0,0.0,13.0,11.0,7.0
0cda9,2019-05-23,06-12,8.0,23.0,11,32.0,8.0,33.0,23.0,19.0
0cda9,2019-05-23,12-18,4.0,4.0,0,22.0,12.0,33.0,24.0,32.0
0cda9,2019-05-23,18-24,2.0,4.0,11,8.0,2.0,13.0,6.0,12.0
0cda9,2019-05-24,00-06,0.0,0.0,5,6.0,0.0,6.0,5.0,4.0
0cda9,2019-05-24,06-12,8.0,25.0,19,18.0,18.0,48.0,30.0,30.0
0cda9,2019-05-24,12-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0cda9,2019-05-24,18-24,4.0,3.0,5,4.0,4.0,18.0,13.0,13.0
0cda9,2019-05-25,00-06,0.0,0.0,11,8.0,0.0,11.0,9.0,2.0
0cda9,2019-05-25,06-12,6.0,20.0,8,18.0,6.0,39.0,25.0,41.0
0cda9,2019-05-25,12-18,0.0,4.0,1,10.0,4.0,18.0,11.0,13.0
0cda9,2019-05-25,18-24,2.0,4.0,7,6.0,0.0,33.0,16.0,31.0
0cda9,2019-05-26,00-06,0.0,0.0,9,14.0,0.0,6.0,5.0,0.0
0cda9,2019-05-26,06-12,2.0,18.0,4,18.0,6.0,39.0,20.0,41.0
0cda9,2019-05-26,12-18,0.0,5.0,4,12.0,4.0,17.0,12.0,22.0
0cda9,2019-05-26,18-24,6.0,6.0,8,18.0,4.0,27.0,25.0,21.0
0cda9,2019-05-27,00-06,0.0,1.0,3,10.0,0.0,6.0,4.0,7.0
0cda9,2019-05-27,06-12,2.0,19.0,7,24.0,22.0,50.0,30.0,33.0
0cda9,2019-05-27,12-18,8.0,9.0,7,20.0,11.0,42.0,32.0,26.0
0cda9,2019-05-27,18-24,18.0,3.0,9,20.0,10.0,52.0,33.0,47.0
0cda9,2019-05-28,00-06,0.0,0.0,14,12.0,0.0,11.0,9.0,5.0
0cda9,2019-05-28,06-12,46.0,20.0,14,22.0,12.0,86.0,66.0,74.0
0cda9,2019-05-28,12-18,6.0,3.0,0,20.0,14.0,31.0,20.0,35.0
0cda9,2019-05-28,18-24,4.0,5.0,6,14.0,4.0,28.0,18.0,20.0
0cda9,2019-05-29,00-06,0.0,0.0,8,8.0,0.0,7.0,7.0,3.0
0cda9,2019-05-29,06-12,2.0,24.0,8,34.0,22.0,56.0,33.0,35.0
0cda9,2019-05-29,12-18,14.0,3.0,2,16.0,8.0,24.0,16.0,23.0
0cda9,2019-05-29,18-24,2.0,11.0,4,8.0,0.0,27.0,24.0,31.0
0cda9,2019-05-30,00-06,0.0,0.0,8,10.0,0.0,7.0,3.0,4.0
0cda9,2019-05-30,06-12,17.0,16.0,11,26.0,12.0,40.0,40.0,28.0
0cda9,2019-05-30,12-18,0.0,8.0,0,24.0,8.0,28.0,25.0,29.0
0cda9,2019-05-30,18-24,2.0,8.0,6,8.0,2.0,23.0,15.0,26.0
0cda9,2019-05-31,00-06,0.0,0.0,8,6.0,0.0,8.0,6.0,4.0
0cda9,2019-05-31,06-12,12.0,30.0,14,30.0,21.0,65.0,34.0,42.0
0cda9,2019-05-31,12-18,4.0,2.0,3,2.0,14.0,24.0,9.0,14.0
0cda9,2019-05-31,18-24,4.0,6.0,4,8.0,1.0,20.0,17.0,19.0
0cda9,2019-06-01,00-06,0.0,0.0,12,4.0,0.0,8.0,4.0,0.0
0cda9,2019-06-01,06-12,2.0,16.0,8,18.0,10.0,28.0,22.0,27.0
0cda9,2019-06-01,12-18,6.0,4.0,2,18.0,11.0,78.0,61.0,64.0
0cda9,2019-06-01,18-24,4.0,8.0,11,4.0,0.0,30.0,16.0,22.0
0cda9,2019-06-02,00-06,0.0,0.0,10,12.0,0.0,8.0,7.0,0.0
0cda9,2019-06-02,06-12,8.0,14.0,9,26.0,8.0,40.0,27.0,35.0
0cda9,2019-06-02,12-18,2.0,5.0,4,21.0,8.0,25.0,19.0,20.0
0cda9,2019-06-02,18-24,2.0,10.0,5,16.0,2.0,28.0,23.0,22.0
0cda9,2019-06-03,00-06,0.0,0.0,12,10.0,0.0,8.0,8.0,2.0
0cda9,2019-06-03,06-12,10.0,25.0,20,34.0,16.0,57.0,34.0,36.0
0cda9,2019-06-03,12-18,10.0,3.0,4,14.0,8.0,34.0,26.0,22.0
0cda9,2019-06-03,18-24,2.0,5.0,5,6.0,2.0,19.0,15.0,18.0
0cda9,2019-06-04,00-06,0.0,2.0,7,12.0,0.0,10.0,8.0,3.0
0cda9,2019-06-04,06-12,4.0,13.0,10,24.0,10.0,45.0,28.0,43.0
0cda9,2019-06-04,12-18,2.0,3.0,6,6.0,15.0,27.0,10.0,31.0
0cda9,2019-06-04,18-24,4.0,3.0,15,18.0,0.0,25.0,25.0,27.0
0cda9,2019-06-05,00-06,0.0,1.0,6,8.0,0.0,5.0,7.0,6.0
0cda9,2019-06-05,06-12,14.0,22.0,11,18.0,13.0,40.0,22.0,22.0
0cda9,2019-06-05,12-18,6.0,6.0,0,17.0,16.0,27.0,23.0,25.0
0cda9,2019-06-05,18-24,2.0,12.0,8,11.0,0.0,24.0,16.0,24.0
0cda9,2019-06-06,00-06,0.0,4.0,7,10.0,0.0,7.0,5.0,3.0
0cda9,2019-06-06,06-12,4.0,20.0,12,18.0,6.0,31.0,17.0,29.0
0cda9,2019-06-06,12-18,2.0,6.0,4,8.0,6.0,23.0,15.0,20.0
0cda9,2019-06-06,18-24,4.0,9.0,8,22.0,2.0,24.0,20.0,22.0
0cda9,2019-06-07,00-06,0.0,1.0,11,8.0,0.0,7.0,5.0,3.0
0cda9,2019-06-07,06-12,12.0,23.0,13,20.0,12.0,52.0,39.0,35.0
0cda9,2019-06-07,12-18,14.0,8.0,7,30.0,29.0,76.0,46.0,34.0
0cda9,2019-06-07,18-24,6.0,5.0,4,16.0,2.0,23.0,23.0,26.0
0cda9,2019-06-08,00-06,0.0,0.0,10,8.0,0.0,7.0,5.0,3.0
0cda9,2019-06-08,06-12,4.0,21.0,9,12.0,12.0,42.0,36.0,28.0
0cda9,2019-06-08,12-18,0.0,4.0,0,16.0,8.0,20.0,20.0,18.0
0cda9,2019-06-08,18-24,6.0,6.0,3,8.0,0.0,23.0,16.0,27.0
0cda9,2019-06-09,00-06,0.0,0.0,14,10.0,0.0,12.0,8.0,11.0
0cda9,2019-06-09,06-12,6.0,19.0,6,38.0,14.0,52.0,34.0,46.0
0cda9,2019-06-09,12-18,0.0,0.0,3,4.0,0.0,3.0,2.0,3.0
0cda9,2019-06-09,18-24,2.0,9.0,9,14.0,4.0,21.0,20.0,17.0
0cda9,2019-06-10,00-06,0.0,0.0,6,8.0,0.0,6.0,6.0,6.0
0cda9,2019-06-10,06-12,6.0,24.0,17,26.0,15.0,49.0,31.0,33.0
0cda9,2019-06-10,12-18,2.0,3.0,1,8.0,6.0,13.0,9.0,22.0
0cda9,2019-06-10,18-24,6.0,4.0,11,20.0,0.0,29.0,16.0,26.0
0cda9,2019-06-11,00-06,0.0,1.0,8,12.0,0.0,9.0,9.0,4.0
0cda9,2019-06-11,06-12,10.0,21.0,10,28.0,5.0,32.0,21.0,23.0
0cda9,2019-06-11,12-18,4.0,9.0,3,30.0,7.0,29.0,24.0,23.0
0cda9,2019-06-11,18-24,0.0,7.0,3,14.0,0.0,23.0,13.0,30.0
0cda9,2019-06-12,00-06,0.0,2.0,8,18.0,0.0,9.0,10.0,10.0
0cda9,2019-06-12,06-12,8.0,12.0,8,24.0,14.0,48.0,63.0,30.0
0cda9,2019-06-12,12-18,2.0,4.0,1,6.0,12.0,27.0,16.0,22.0
0cda9,2019-06-12,18-24,2.0,8.0,9,22.0,0.0,24.0,19.0,21.0
0cda9,2019-06-13,00-06,0.0,1.0,13,10.0,0.0,10.0,8.0,7.0
0cda9,2019-06-13,06-12,8.0,22.0,7,28.0,10.0,37.0,30.0,34.0
0cda9,2019-06-13,12-18,2.0,5.0,1,18.0,10.0,34.0,32.0,37.0
0cda9,2019-06-13,18-24,4.0,7.0,6,12.0,4.0,22.0,15.0,18.0
0cda9,2019-06-14,00-06,0.0,0.0,6,6.0,0.0,5.0,4.0,7.0
0cda9,2019-06-14,06-12,8.0,32.0,10,28.0,18.0,51.0,24.0,37.0
0cda9,2019-06-14,12-18,2.0,2.0,1,18.0,6.0,19.0,13.0,13.0
0cda9,2019-06-14,18-24,2.0,5.0,5,10.0,0.0,17.0,10.0,26.0
0cda9,2019-06-15,00-06,0.0,0.0,6,2.0,0.0,2.0,2.0,0.0
0cda9,2019-06-15,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0cda9,2019-06-15,12-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0cda9,2019-06-17,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0cda9,2019-06-17,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0cda9,2019-06-17,12-18,4.0,2.0,2,6.0,8.0,26.0,38.0,16.0
0cda9,2019-06-17,18-24,2.0,6.0,7,14.0,4.0,27.0,24.0,28.0
0cda9,2019-06-18,00-06,0.0,1.0,15,14.0,0.0,13.0,9.0,5.0
0cda9,2019-06-18,06-12,6.0,20.0,7,26.0,6.0,31.0,25.0,38.0
0cda9,2019-06-18,12-18,0.0,3.0,0,10.0,8.0,19.0,9.0,14.0
0cda9,2019-06-18,18-24,2.0,11.0,6,22.0,2.0,22.0,13.0,18.0
0cda9,2019-06-19,00-06,0.0,1.0,7,10.0,0.0,9.0,6.0,8.0
0cda9,2019-06-19,06-12,4.0,19.0,8,28.0,8.0,43.0,31.0,32.0
0cda9,2019-06-19,12-18,2.0,4.0,0,20.0,8.0,22.0,16.0,26.0
0cda9,2019-06-19,18-24,4.0,9.0,6,6.0,2.0,19.0,10.0,21.0
0cda9,2019-06-20,00-06,0.0,1.0,1,6.0,0.0,4.0,2.0,3.0
0cda9,2019-06-20,06-12,12.0,12.0,8,26.0,26.0,47.0,26.0,33.0
0cda9,2019-06-20,12-18,4.0,9.0,2,14.0,10.0,34.0,27.0,48.0
0cda9,2019-06-20,18-24,2.0,13.0,6,12.0,4.0,28.0,20.0,21.0
0cda9,2019-06-21,00-06,0.0,1.0,6,10.0,0.0,7.0,7.0,2.0
0cda9,2019-06-21,06-12,10.0,18.0,11,28.0,14.0,49.0,35.0,44.0
0cda9,2019-06-21,12-18,0.0,2.0,0,6.0,10.0,15.0,15.0,8.0
0cda9,2019-06-21,18-24,4.0,3.0,6,2.0,0.0,14.0,11.0,19.0
0cda9,2019-06-22,00-06,0.0,4.0,9,12.0,0.0,12.0,12.0,7.0
0cda9,2019-06-22,06-12,8.0,14.0,24,12.0,38.0,62.0,38.0,25.0
0cda9,2019-06-22,12-18,0.0,6.0,7,4.0,7.0,16.0,7.0,10.0
0cda9,2019-06-22,18-24,2.0,9.0,12,10.0,2.0,21.0,17.0,22.0
0cda9,2019-06-23,00-06,0.0,0.0,11,6.0,0.0,6.0,4.0,0.0
0cda9,2019-06-23,06-12,4.0,17.0,15,32.0,4.0,52.0,27.0,56.0
0cda9,2019-06-23,12-18,8.0,3.0,3,14.0,10.0,47.0,31.0,43.0
0cda9,2019-06-23,18-24,6.0,5.0,8,10.0,0.0,27.0,17.0,28.0
0cda9,2019-06-24,00-06,0.0,0.0,7,12.0,0.0,11.0,7.0,3.0
0cda9,2019-06-24,06-12,6.0,21.0,16,16.0,12.0,54.0,32.0,38.0
0cda9,2019-06-24,12-18,2.0,4.0,0,8.0,6.0,18.0,12.0,18.0
0cda9,2019-06-24,18-24,2.0,6.0,5,10.0,0.0,24.0,15.0,22.0
0cda9,2019-06-25,00-06,0.0,0.0,12,6.0,0.0,7.0,8.0,4.0
0cda9,2019-06-25,06-12,6.0,21.0,6,20.0,12.0,31.0,17.0,19.0
0cda9,2019-06-25,12-18,1.0,7.0,4,2.0,6.0,16.0,7.0,18.0
0cda9,2019-06-25,18-24,5.0,7.0,9,20.0,2.0,31.0,21.0,27.0
0cda9,2019-06-26,00-06,0.0,0.0,8,6.0,0.0,7.0,5.0,6.0
0cda9,2019-06-26,06-12,2.0,20.0,10,28.0,11.0,34.0,26.0,27.0
0cda9,2019-06-26,12-18,4.0,12.0,1,10.0,10.0,25.0,15.0,24.0
0cda9,2019-06-26,18-24,2.0,1.0,7,16.0,2.0,19.0,17.0,19.0
0cda9,2019-06-27,00-06,0.0,1.0,6,4.0,0.0,5.0,4.0,6.0
0cda9,2019-06-27,06-12,8.0,23.0,7,12.0,11.0,42.0,35.0,36.0
0cda9,2019-06-27,12-18,0.0,5.0,0,8.0,8.0,23.0,15.0,48.0
0cda9,2019-06-27,18-24,6.0,5.0,7,10.0,6.0,25.0,20.0,28.0
0cda9,2019-06-28,00-06,0.0,0.0,6,6.0,0.0,8.0,6.0,5.0
0cda9,2019-06-28,06-12,12.0,21.0,10,26.0,24.0,52.0,30.0,34.0
0cda9,2019-06-28,12-18,0.0,6.0,0,6.0,2.0,18.0,11.0,14.0
0cda9,2019-06-28,18-24,4.0,2.0,4,2.0,2.0,16.0,10.0,13.0
0cda9,2019-06-29,00-06,0.0,2.0,14,8.0,0.0,7.0,5.0,1.0
0cda9,2019-06-29,06-12,13.0,11.0,11,32.0,18.0,72.0,47.0,51.0
0cda9,2019-06-29,12-18,0.0,3.0,3,18.0,0.0,25.0,19.0,45.0
0cda9,2019-06-29,18-24,3.0,7.0,16,20.0,0.0,23.0,26.0,11.0
0cda9,2019-06-30,00-06,0.0,1.0,6,6.0,0.0,10.0,7.0,7.0
0cda9,2019-06-30,06-12,4.0,18.0,7,22.0,8.0,36.0,30.0,40.0
0cda9,2019-06-30,12-18,6.0,9.0,8,14.0,10.0,23.0,18.0,23.0
0d5ef,2019-05-13,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-13,06-12,18.0,14.0,17,14.0,19.0,33.0,28.0,38.0
0d5ef,2019-05-13,12-18,8.0,4.0,3,16.0,8.0,53.0,32.0,64.0
0d5ef,2019-05-13,18-24,0.0,6.0,12,6.0,0.0,28.0,21.0,36.0
0d5ef,2019-05-14,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-14,06-12,4.0,2.0,16,8.0,8.0,23.0,19.0,16.0
0d5ef,2019-05-14,12-18,4.0,5.0,2,26.0,14.0,39.0,30.0,42.0
0d5ef,2019-05-14,18-24,8.0,3.0,16,13.0,0.0,38.0,37.0,52.0
0d5ef,2019-05-15,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-15,06-12,2.0,5.0,31,20.0,8.0,38.0,36.0,35.0
0d5ef,2019-05-15,12-18,18.0,3.0,2,14.0,4.0,27.0,22.0,44.0
0d5ef,2019-05-15,18-24,0.0,4.0,5,26.0,4.0,41.0,37.0,40.0
0d5ef,2019-05-16,00-06,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-16,06-12,10.0,4.0,23,22.0,2.0,42.0,43.0,47.0
0d5ef,2019-05-16,12-18,16.0,7.0,5,16.0,8.0,42.0,33.0,52.0
0d5ef,2019-05-16,18-24,0.0,2.0,11,12.0,4.0,34.0,23.0,77.0
0d5ef,2019-05-17,00-06,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-17,06-12,0.0,2.0,5,14.0,4.0,22.0,29.0,27.0
0d5ef,2019-05-17,12-18,6.0,7.0,11,12.0,0.0,32.0,26.0,43.0
0d5ef,2019-05-17,18-24,0.0,3.0,7,12.0,0.0,27.0,27.0,41.0
0d5ef,2019-05-18,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-18,06-12,6.0,4.0,20,10.0,10.0,34.0,31.0,33.0
0d5ef,2019-05-18,12-18,18.0,5.0,1,24.0,10.0,53.0,43.0,72.0
0d5ef,2019-05-18,18-24,0.0,3.0,14,6.0,0.0,19.0,14.0,33.0
0d5ef,2019-05-19,00-06,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-19,06-12,0.0,8.0,22,22.0,6.0,32.0,38.0,35.0
0d5ef,2019-05-19,12-18,6.0,8.0,3,24.0,6.0,40.0,34.0,51.0
0d5ef,2019-05-19,18-24,0.0,7.0,10,10.0,0.0,26.0,26.0,68.0
0d5ef,2019-05-20,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-20,06-12,10.0,0.0,23,10.0,2.0,27.0,25.0,28.0
0d5ef,2019-05-20,12-18,10.0,9.0,7,16.0,12.0,40.0,30.0,40.0
0d5ef,2019-05-20,18-24,0.0,0.0,0,7.0,2.0,32.0,27.0,43.0
0d5ef,2019-05-21,00-06,0.0,1.0,11,4.0,2.0,11.0,8.0,9.0
0d5ef,2019-05-21,06-12,2.0,0.0,25,17.0,8.0,35.0,31.0,30.0
0d5ef,2019-05-21,12-18,6.0,6.0,17,8.0,12.0,55.0,45.0,38.0
0d5ef,2019-05-21,18-24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-22,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-22,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-22,12-18,8.0,2.0,7,8.0,6.0,22.0,21.0,19.0
0d5ef,2019-05-22,18-24,4.0,6.0,10,14.0,6.0,37.0,30.0,43.0
0d5ef,2019-05-23,00-06,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-23,06-12,5.0,5.0,27,24.0,4.0,42.0,32.0,35.0
0d5ef,2019-05-23,12-18,7.0,8.0,11,16.0,14.0,60.0,38.0,64.0
0d5ef,2019-05-23,18-24,6.0,5.0,11,12.0,2.0,33.0,31.0,43.0
0d5ef,2019-05-24,00-06,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-24,06-12,14.0,6.0,32,18.0,12.0,53.0,51.0,49.0
0d5ef,2019-05-24,12-18,18.0,3.0,2,4.0,6.0,25.0,22.0,28.0
0d5ef,2019-05-24,18-24,6.0,2.0,10,8.0,2.0,27.0,21.0,37.0
0d5ef,2019-05-25,00-06,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-25,06-12,10.0,6.0,23,16.0,8.0,48.0,46.0,47.0
0d5ef,2019-05-25,12-18,5.0,10.0,4,24.0,6.0,71.0,62.0,92.0
0d5ef,2019-05-25,18-24,7.0,7.0,8,12.0,2.0,24.0,24.0,29.0
0d5ef,2019-05-26,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-26,06-12,5.0,4.0,30,19.0,4.0,31.0,34.0,31.0
0d5ef,2019-05-26,12-18,17.0,6.0,9,20.0,10.0,46.0,48.0,52.0
0d5ef,2019-05-26,18-24,4.0,2.0,9,2.0,0.0,26.0,20.0,32.0
0d5ef,2019-05-27,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-27,06-12,2.0,1.0,19,14.0,8.0,35.0,43.0,29.0
0d5ef,2019-05-27,12-18,24.0,5.0,24,18.0,6.0,35.0,36.0,41.0
0d5ef,2019-05-27,18-24,2.0,1.0,6,12.0,0.0,18.0,19.0,29.0
0d5ef,2019-05-28,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-28,06-12,0.0,4.0,19,24.0,6.0,37.0,35.0,27.0
0d5ef,2019-05-28,12-18,4.0,10.0,0,22.0,12.0,37.0,27.0,37.0
0d5ef,2019-05-28,18-24,0.0,8.0,10,10.0,2.0,29.0,29.0,32.0
0d5ef,2019-05-29,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-29,06-12,20.0,4.0,30,16.0,8.0,55.0,49.0,59.0
0d5ef,2019-05-29,12-18,12.0,12.0,2,35.0,14.0,58.0,47.0,67.0
0d5ef,2019-05-29,18-24,0.0,1.0,10,10.0,0.0,28.0,25.0,32.0
0d5ef,2019-05-30,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-30,06-12,14.0,2.0,26,16.0,2.0,30.0,33.0,24.0
0d5ef,2019-05-30,12-18,4.0,7.0,2,45.0,6.0,35.0,30.0,47.0
0d5ef,2019-05-30,18-24,4.0,6.0,6,12.0,2.0,32.0,28.0,62.0
0d5ef,2019-05-31,00-06,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-05-31,06-12,4.0,1.0,19,22.0,6.0,41.0,29.0,39.0
0d5ef,2019-05-31,12-18,0.0,2.0,1,18.0,6.0,24.0,24.0,38.0
0d5ef,2019-05-31,18-24,4.0,4.0,5,8.0,0.0,30.0,35.0,31.0
0d5ef,2019-06-01,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-06-01,06-12,17.0,5.0,22,14.0,8.0,43.0,33.0,40.0
0d5ef,2019-06-01,12-18,25.0,6.0,3,16.0,6.0,37.0,27.0,48.0
0d5ef,2019-06-01,18-24,2.0,6.0,5,6.0,2.0,27.0,22.0,28.0
0d5ef,2019-06-02,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-06-02,06-12,2.0,1.0,22,24.0,2.0,32.0,32.0,38.0
0d5ef,2019-06-02,12-18,0.0,3.0,1,6.0,6.0,11.0,8.0,14.0
0d5ef,2019-06-02,18-24,0.0,3.0,8,4.0,2.0,11.0,13.0,17.0
0d5ef,2019-06-03,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-06-03,06-12,10.0,3.0,22,12.0,4.0,39.0,35.0,43.0
0d5ef,2019-06-03,12-18,6.0,9.0,9,16.0,8.0,37.0,35.0,38.0
0d5ef,2019-06-03,18-24,6.0,4.0,11,2.0,0.0,32.0,31.0,32.0
0d5ef,2019-06-04,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-06-04,06-12,2.0,2.0,26,22.0,6.0,36.0,35.0,45.0
0d5ef,2019-06-04,12-18,0.0,4.0,3,39.0,10.0,37.0,38.0,30.0
0d5ef,2019-06-04,18-24,2.0,3.0,10,2.0,4.0,25.0,24.0,28.0
0d5ef,2019-06-05,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-06-05,06-12,7.0,4.0,18,28.0,4.0,55.0,52.0,33.0
0d5ef,2019-06-05,12-18,0.0,4.0,9,14.0,2.0,22.0,18.0,28.0
0d5ef,2019-06-05,18-24,4.0,4.0,7,8.0,2.0,41.0,35.0,55.0
0d5ef,2019-06-06,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-06-06,06-12,9.0,6.0,18,18.0,7.0,39.0,36.0,30.0
0d5ef,2019-06-06,12-18,6.0,5.0,5,12.0,9.0,38.0,31.0,43.0
0d5ef,2019-06-06,18-24,8.0,10.0,6,4.0,2.0,38.0,33.0,41.0
0d5ef,2019-06-07,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-06-07,06-12,0.0,7.0,20,16.0,8.0,52.0,44.0,39.0
0d5ef,2019-06-07,12-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-06-07,18-24,0.0,1.0,5,2.0,4.0,10.0,7.0,19.0
0d5ef,2019-06-08,00-06,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-06-08,06-12,0.0,0.0,15,16.0,6.0,25.0,28.0,36.0
0d5ef,2019-06-08,12-18,0.0,4.0,3,22.0,4.0,30.0,30.0,36.0
0d5ef,2019-06-08,18-24,4.0,8.0,10,12.0,0.0,44.0,44.0,43.0
0d5ef,2019-06-09,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0d5ef,2019-06-09,06-12,6.0,1.0,28,18.0,6.0,28.0,25.0,26.0
0d5ef,2019-06-09,12-18,10.0,15.0,5,11.0,26.0,52.0,51.0,55.0
0d5ef,2019-06-09,18-24,0.0,5.0,10,6.0,0.0,27.0,22.0,43.0
